CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,_count,_sum,_mean,class,time
0600200011068,06,002,0001,1068,12395.0,2002.8831663199937,0.16158799244211325,Depth,16800
0600200010708,06,002,0001,0708,7145.0,3278.1407723500006,0.45880206750874747,Depth,16800
0600200011458,06,002,0001,1458,3638.0,162.78550652999994,0.04474587865035732,Depth,16800
0600200010318,06,002,0001,0318,8917.0,2015.4764818299968,0.22602629604463348,Depth,16800
0600200010680,06,002,0001,0680,5889.0,156.51367560000003,0.026577292511462052,Depth,16800
0600200010712,06,002,0001,0712,4738.0,448.4073960199989,0.09464064922330073,Depth,16800
0600200010746,06,002,0001,0746,3840.0,288.51069134999955,0.07513299253906239,Depth,16800
0600200010750,06,002,0001,0750,6950.0,1109.6991956799975,0.15966894901870468,Depth,16800
0600200010765,06,002,0001,0765,6207.0,226.85685116999983,0.036548550212663095,Depth,16800
0600200010816,06,002,0001,0816,3617.0,435.6659799299993,0.12044953827204846,Depth,16800
0600200011123,06,002,0001,1123,3553.0,493.0743582099999,0.13877690915001403,Depth,16800
0600200011227,06,002,0001,1227,7485.0,219.56781560999994,0.029334377503006003,Depth,16800
0600200011265,06,002,0001,1265,8127.0,2905.967154199997,0.3575694787990645,Depth,16800
060020001127A,06,002,0001,127A,8521.0,2543.2846940399886,0.29847256120642984,Depth,16800
0600200010801,06,002,0001,0801,8065.0,1506.8940973700064,0.18684365745443354,Depth,16800
0600200010835,06,002,0001,0835,6823.0,429.34395091000226,0.06292597844203462,Depth,16800
0600200010924,06,002,0001,0924,7921.0,462.2581285099988,0.05835855681227103,Depth,16800
0600200011439,06,002,0001,1439,3670.0,83.16421569000028,0.0226605492343325,Depth,16800
0600200011462,06,002,0001,1462,6886.0,2531.7932718300003,0.3676725634374093,Depth,16800
0600200010322,06,002,0001,0322,4998.0,408.27089779999926,0.08168685430172054,Depth,16800
060020001077A,06,002,0001,077A,5765.0,370.2964521799994,0.06423182171379001,Depth,16800
0600200010981,06,002,0001,0981,1841.0,141.6760652100001,0.07695603759369914,Depth,16800
0600200011513,06,002,0001,1513,13728.0,3214.8025017499945,0.23417850391535508,Depth,16800
0600200011528,06,002,0001,1528,3573.0,157.54982462999973,0.04409454929471025,Depth,16800
0600200011301,06,002,0001,1301,10828.0,2289.572269920001,0.2114492306908017,Depth,16800
0600200011053,06,002,0001,1053,6549.0,619.6390194000021,0.0946158221713242,Depth,16800
0600200011072,06,002,0001,1072,5519.0,948.5421657799989,0.17186848446820055,Depth,16800
0600200010731,06,002,0001,0731,9880.0,1584.536609470001,0.1603781993390689,Depth,16800
060020001166A,06,002,0001,166A,1414.0,47.601489920000006,0.033664420028288546,Depth,16800
0600200011710,06,002,0001,1710,2665.0,95.26665085000019,0.035747336153846225,Depth,16800
060020001006A,06,002,0001,006A,1041.0,51.81950181000006,0.049778580028818506,Depth,16800
0600200010074,06,002,0001,0074,402.0,20.031816239999994,0.04983038865671641,Depth,16800
0600200011655,06,002,0001,1655,5078.0,180.4299155500003,0.03553168876526197,Depth,16800
0600200011636,06,002,0001,1636,2013.0,177.5443892500004,0.0881989017635372,Depth,16800
0601000010362,06,010,0001,0362,3447.0,62.209377299999986,0.01804739695387293,Depth,16800
0600200011640,06,002,0001,1640,2756.0,455.43588645,0.1652524987119013,Depth,17100
0600200011617,06,002,0001,1617,5778.0,2542.415562590002,0.44001653904292176,Depth,17100
0600200011621,06,002,0001,1621,2957.0,132.48318658999997,0.04480324199864727,Depth,17100
0600200010676,06,002,0001,0676,7509.0,1427.7949434199984,0.1901444857397787,Depth,17100
0600200010727,06,002,0001,0727,12842.0,1190.2197239200013,0.09268180376265389,Depth,17100
0600200011142,06,002,0001,1142,8673.0,1056.0788366699978,0.12176626734347952,Depth,17100
0600200010411,06,002,0001,0411,8705.0,3225.5757430300027,0.3705428768558303,Depth,17100
0600200011481,06,002,0001,1481,4826.0,228.82238708999964,0.047414502090758315,Depth,17100
0600200011068,06,002,0001,1068,12546.0,2004.4694728099942,0.15976960567591217,Depth,17100
0600200010708,06,002,0001,0708,7177.0,3278.7851172300007,0.4568461916162743,Depth,17100
0600200011458,06,002,0001,1458,3687.0,163.41492470999995,0.044321921537835623,Depth,17100
0600200010318,06,002,0001,0318,8978.0,2022.4831437599976,0.22527101177990616,Depth,17100
0600200010680,06,002,0001,0680,5974.0,157.39040044999987,0.026345898970538982,Depth,17100
0600200010712,06,002,0001,0712,4927.0,506.2355360500001,0.1027472165719505,Depth,17100
0600200010746,06,002,0001,0746,3971.0,307.8602206499997,0.07752712683203215,Depth,17100
0600200010750,06,002,0001,0750,7088.0,1123.443104939999,0.15849930938769738,Depth,17100
0600200010765,06,002,0001,0765,6410.0,241.01310844000022,0.03759954889859598,Depth,17100
0600200010816,06,002,0001,0816,3739.0,448.33388787,0.11990743189890345,Depth,17100
0600200011123,06,002,0001,1123,3621.0,494.2726089999996,0.1365016871030101,Depth,17100
0600200011227,06,002,0001,1227,7622.0,220.98257275999967,0.028992727992652803,Depth,17100
0600200011265,06,002,0001,1265,8164.0,2906.6534450099975,0.3560330040433608,Depth,17100
060020001127A,06,002,0001,127A,8618.0,2544.736312899986,0.2952815401369211,Depth,17100
0600200010801,06,002,0001,0801,8182.0,1508.6153106900063,0.18438221836837035,Depth,17100
0600200010835,06,002,0001,0835,6964.0,441.46677926000257,0.06339270236358452,Depth,17100
0600200010924,06,002,0001,0924,8086.0,478.22389319000035,0.059142207913678004,Depth,17100
0600200011439,06,002,0001,1439,3762.0,84.61866513000021,0.02249299976874009,Depth,17100
0600200011462,06,002,0001,1462,6969.0,2532.8314744899953,0.36344259929545064,Depth,17100
0600200010322,06,002,0001,0322,5096.0,428.25391990999947,0.08403726842817887,Depth,17100
060020001077A,06,002,0001,077A,5923.0,390.51667933000016,0.06593224368225564,Depth,17100
0600200010981,06,002,0001,0981,1891.0,151.86925058000006,0.08031160792173456,Depth,17100
0600200011513,06,002,0001,1513,13806.0,3215.5596537,0.23291030375923513,Depth,17100
0600200011528,06,002,0001,1528,3628.0,159.07037423,0.043845196866041894,Depth,17100
0600200011301,06,002,0001,1301,10979.0,2291.8895882099987,0.208752125713635,Depth,17100
0600200011053,06,002,0001,1053,6665.0,621.3505379400021,0.09322588716279102,Depth,17100
0600200011072,06,002,0001,1072,5590.0,949.3059233499982,0.16982216875670808,Depth,17100
0600200010731,06,002,0001,0731,9924.0,1585.032175760001,0.15971706728738422,Depth,17100
060020001166A,06,002,0001,166A,1437.0,47.74882268000002,0.03322812990953376,Depth,17100
0600200011710,06,002,0001,1710,2695.0,95.54720811000011,0.035453509502782976,Depth,17100
060020001006A,06,002,0001,006A,1053.0,51.94600273000005,0.049331436590693306,Depth,17100
0600200010074,06,002,0001,0074,407.0,20.08005577999999,0.04933674638820637,Depth,17100
0600200011655,06,002,0001,1655,5174.0,181.39417407000008,0.03505878895825282,Depth,17100
0600200011636,06,002,0001,1636,2053.0,178.65353693000048,0.08702071940087701,Depth,17100
0601000010362,06,010,0001,0362,3530.0,63.05878157999997,0.017863677501416424,Depth,17100
0600200011640,06,002,0001,1640,2786.0,455.6990383300001,0.16356749401651116,Depth,17400
0600200011617,06,002,0001,1617,5827.0,2542.935904200002,0.4364056811738462,Depth,17400
0600200011621,06,002,0001,1621,3014.0,138.93397877999973,0.046096210610484314,Depth,17400
0600200010676,06,002,0001,0676,7615.0,1428.9112062199954,0.1876442818411025,Depth,17400
0600200010727,06,002,0001,0727,12997.0,1192.9270393199986,0.09178479951681147,Depth,17400
0600200011142,06,002,0001,1142,8764.0,1057.0680297699998,0.12061479116499313,Depth,17400
0600200010411,06,002,0001,0411,8787.0,3226.7471623400015,0.3672182954751339,Depth,17400
0600200011481,06,002,0001,1481,4904.0,229.62182385999967,0.04682337354404561,Depth,17400
0600200011068,06,002,0001,1068,12685.0,2005.9293132099967,0.15813396241308605,Depth,17400
0600200010708,06,002,0001,0708,7218.0,3279.280123509999,0.4543197732765308,Depth,17400
0600200011458,06,002,0001,1458,3733.0,164.02215336999978,0.04393842844093217,Depth,17400
0600200010318,06,002,0001,0318,9036.0,2029.4562224599956,0.22459674883355418,Depth,17400
0600200010680,06,002,0001,0680,6063.0,158.29551895999984,0.026108447791522323,Depth,17400
0600200010712,06,002,0001,0712,5084.0,552.0971280199992,0.10859502911487003,Depth,17400
0600200010746,06,002,0001,0746,4143.0,335.4948016900001,0.08097871148684531,Depth,17400
0600200010750,06,002,0001,0750,7235.0,1135.717268419999,0.15697543447408419,Depth,17400
0600200010765,06,002,0001,0765,6624.0,253.25860579000005,0.038233485173611116,Depth,17400
0600200010816,06,002,0001,0816,3822.0,457.3116642499997,0.119652450091575,Depth,17400
0600200011123,06,002,0001,1123,3686.0,495.4104828199996,0.13440327803038513,Depth,17400
0600200011227,06,002,0001,1227,7740.0,222.19186511000026,0.0287069593165375,Depth,17400
0600200011265,06,002,0001,1265,8199.0,2907.2004525899974,0.35457988200878127,Depth,17400
060020001127A,06,002,0001,127A,8707.0,2545.856530819988,0.2923919295762017,Depth,17400
0600200010801,06,002,0001,0801,8359.0,1512.5131171800035,0.18094426572317304,Depth,17400
0600200010835,06,002,0001,0835,7065.0,446.2970598100018,0.063170142931352,Depth,17400
0600200010924,06,002,0001,0924,8271.0,514.7264208500011,0.06223267088018391,Depth,17400
0600200011439,06,002,0001,1439,3866.0,86.01367779000009,0.022248752661665826,Depth,17400
0600200011462,06,002,0001,1462,7028.0,2533.584835829995,0.3604986960486618,Depth,17400
0600200010322,06,002,0001,0322,5198.0,446.50576971999925,0.0858995324586378,Depth,17400
060020001077A,06,002,0001,077A,6055.0,408.03295611999994,0.06738777144838975,Depth,17400
0600200010981,06,002,0001,0981,1913.0,152.9126295000001,0.07993341845269215,Depth,17400
0600200011513,06,002,0001,1513,13908.0,3216.609271809997,0.23127762955205616,Depth,17400
0600200011528,06,002,0001,1528,3674.0,160.32487045999966,0.04363768929232435,Depth,17400
0600200011301,06,002,0001,1301,11122.0,2294.2522248899963,0.20628054530570009,Depth,17400
0600200011053,06,002,0001,1053,6767.0,622.9661827300021,0.09205943294369766,Depth,17400
0600200011072,06,002,0001,1072,5674.0,950.1562000499983,0.16745791329749707,Depth,17400
0600200010731,06,002,0001,0731,9957.0,1585.2953719400005,0.15921415807371703,Depth,17400
060020001166A,06,002,0001,166A,1457.0,47.96533733000001,0.0329206158750858,Depth,17400
0600200011710,06,002,0001,1710,2718.0,95.77682495000009,0.03523797827446655,Depth,17400
060020001006A,06,002,0001,006A,1074.0,52.17085671000005,0.0485762166759777,Depth,17400
0600200010074,06,002,0001,0074,419.0,20.101218609999993,0.04797426875894986,Depth,17400
0600200011655,06,002,0001,1655,5239.0,182.06184110000004,0.03475125808360375,Depth,17400
0600200011636,06,002,0001,1636,2089.0,179.23452220000024,0.0857991968405937,Depth,17400
0601000010362,06,010,0001,0362,3599.0,63.78740570999993,0.017723647043623208,Depth,17400
0600200011640,06,002,0001,1640,2802.0,455.84918958000026,0.1626870769379016,Depth,17700
0600200011617,06,002,0001,1617,5866.0,2543.29628006,0.4335656802011592,Depth,17700
0600200011621,06,002,0001,1621,3072.0,146.83628437999968,0.047798269654947816,Depth,17700
0600200010676,06,002,0001,0676,7685.0,1429.6578930199958,0.18603225673649912,Depth,17700
0600200010727,06,002,0001,0727,13109.0,1194.8898446000003,0.09115034286368147,Depth,17700
0600200011142,06,002,0001,1142,8818.0,1057.6408511500008,0.11994112623610804,Depth,17700
0600200010411,06,002,0001,0411,8843.0,3227.473616670005,0.36497496513287403,Depth,17700
0600200011481,06,002,0001,1481,4959.0,230.1759302799997,0.04641579557975392,Depth,17700
0600200011068,06,002,0001,1068,12795.0,2007.069758369998,0.15686359971629527,Depth,17700
0600200010708,06,002,0001,0708,7239.0,3279.496662850001,0.4530317257701341,Depth,17700
0600200011458,06,002,0001,1458,3760.0,164.26535313999997,0.04368759392021276,Depth,17700
0600200010318,06,002,0001,0318,9071.0,2031.9389741299985,0.2240038555980596,Depth,17700
0600200010680,06,002,0001,0680,6127.0,158.9466274799997,0.025941998935857632,Depth,17700
0600200010712,06,002,0001,0712,5181.0,582.8114968899998,0.11249015574020456,Depth,17700
0600200010746,06,002,0001,0746,4359.0,371.5573733099995,0.08523913129387463,Depth,17700
0600200010750,06,002,0001,0750,7324.0,1143.2952422400044,0.15610257267067237,Depth,17700
0600200010765,06,002,0001,0765,6782.0,263.3747523499988,0.03883437811117647,Depth,17700
0600200010816,06,002,0001,0816,3889.0,462.37504692999977,0.11889304369503723,Depth,17700
0600200011123,06,002,0001,1123,3724.0,496.20304265999954,0.1332446408861438,Depth,17700
0600200011227,06,002,0001,1227,7832.0,223.14537925000022,0.028491493775536288,Depth,17700
0600200011265,06,002,0001,1265,8217.0,2907.5498903799967,0.35384567243276094,Depth,17700
060020001127A,06,002,0001,127A,8759.0,2546.4840135899876,0.29072771019408467,Depth,17700
0600200010801,06,002,0001,0801,8560.0,1518.5933121800067,0.17740576076869238,Depth,17700
0600200010835,06,002,0001,0835,7152.0,460.66385941000146,0.06441049488394875,Depth,17700
0600200010924,06,002,0001,0924,8365.0,529.1853436700009,0.06326184622474607,Depth,17700
0600200011439,06,002,0001,1439,3926.0,86.87796503000007,0.02212887545338769,Depth,17700
0600200011462,06,002,0001,1462,7069.0,2534.1322251899924,0.3584852490012721,Depth,17700
0600200010322,06,002,0001,0322,5282.0,460.98359236999875,0.0872744400549032,Depth,17700
060020001077A,06,002,0001,077A,6133.0,418.59243909999924,0.06825247661829435,Depth,17700
0600200010981,06,002,0001,0981,1937.0,154.15858076,0.07958625749096541,Depth,17700
0600200011513,06,002,0001,1513,13957.0,3217.1059924900032,0.23050125331303312,Depth,17700
0600200011528,06,002,0001,1528,3724.0,161.22444726999984,0.043293353187432826,Depth,17700
0600200011301,06,002,0001,1301,11205.0,2296.16329721,0.20492309658277555,Depth,17700
0600200011053,06,002,0001,1053,6832.0,629.7868841200018,0.09218192097775202,Depth,17700
0600200011072,06,002,0001,1072,5714.0,950.5407883899987,0.16635295561603058,Depth,17700
0600200010731,06,002,0001,0731,9971.0,1585.4157391500014,0.15900268169190668,Depth,17700
060020001166A,06,002,0001,166A,1471.0,48.115280960000035,0.032709232467709064,Depth,17700
0600200011710,06,002,0001,1710,2729.0,95.86438530000012,0.035128026859655596,Depth,17700
060020001006A,06,002,0001,006A,1086.0,52.29734078000005,0.0481559307366483,Depth,17700
0600200010074,06,002,0001,0074,424.0,20.155112980000002,0.047535643820754724,Depth,17700
0600200011655,06,002,0001,1655,5280.0,182.47137344000015,0.03455897224242427,Depth,17700
0600200011636,06,002,0001,1636,2117.0,179.55803682000013,0.08481721153519137,Depth,17700
0601000010362,06,010,0001,0362,3657.0,64.38213089000006,0.017605176617446008,Depth,17700
0600200011640,06,002,0001,1640,0.0,0.0,,Depth,1800
0600200011617,06,002,0001,1617,0.0,0.0,,Depth,1800
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,1800
0600200010676,06,002,0001,0676,0.0,0.0,,Depth,1800
0600200010727,06,002,0001,0727,0.0,0.0,,Depth,1800
0600200011142,06,002,0001,1142,0.0,0.0,,Depth,1800
0600200010411,06,002,0001,0411,0.0,0.0,,Depth,1800
0600200011481,06,002,0001,1481,0.0,0.0,,Depth,1800
0600200011068,06,002,0001,1068,0.0,0.0,,Depth,1800
0600200010708,06,002,0001,0708,0.0,0.0,,Depth,1800
0600200011458,06,002,0001,1458,0.0,0.0,,Depth,1800
0600200010318,06,002,0001,0318,0.0,0.0,,Depth,1800
0600200010680,06,002,0001,0680,0.0,0.0,,Depth,1800
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,1800
0600200010746,06,002,0001,0746,0.0,0.0,,Depth,1800
0600200010750,06,002,0001,0750,0.0,0.0,,Depth,1800
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,1800
0600200010816,06,002,0001,0816,0.0,0.0,,Depth,1800
0600200011123,06,002,0001,1123,0.0,0.0,,Depth,1800
0600200011227,06,002,0001,1227,0.0,0.0,,Depth,1800
0600200011265,06,002,0001,1265,0.0,0.0,,Depth,1800
060020001127A,06,002,0001,127A,0.0,0.0,,Depth,1800
0600200010801,06,002,0001,0801,0.0,0.0,,Depth,1800
0600200010835,06,002,0001,0835,0.0,0.0,,Depth,1800
0600200010924,06,002,0001,0924,0.0,0.0,,Depth,1800
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,1800
0600200011462,06,002,0001,1462,0.0,0.0,,Depth,1800
0600200010322,06,002,0001,0322,0.0,0.0,,Depth,1800
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,1800
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,1800
0600200011513,06,002,0001,1513,0.0,0.0,,Depth,1800
0600200011528,06,002,0001,1528,0.0,0.0,,Depth,1800
0600200011301,06,002,0001,1301,0.0,0.0,,Depth,1800
0600200011053,06,002,0001,1053,0.0,0.0,,Depth,1800
0600200011072,06,002,0001,1072,0.0,0.0,,Depth,1800
0600200010731,06,002,0001,0731,0.0,0.0,,Depth,1800
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,1800
0600200011710,06,002,0001,1710,0.0,0.0,,Depth,1800
060020001006A,06,002,0001,006A,0.0,0.0,,Depth,1800
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,1800
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,1800
0600200011636,06,002,0001,1636,0.0,0.0,,Depth,1800
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,1800
0600200011640,06,002,0001,1640,2828.0,456.1280721400004,0.1612899830763792,Depth,18000
0600200011617,06,002,0001,1617,5916.0,2543.9139666200003,0.43000574148411097,Depth,18000
0600200011621,06,002,0001,1621,3135.0,155.57336892999976,0.04962467908452943,Depth,18000
0600200010676,06,002,0001,0676,7752.0,1430.3685876699951,0.18451607168085593,Depth,18000
0600200010727,06,002,0001,0727,13212.0,1196.394263019999,0.09055360755525273,Depth,18000
0600200011142,06,002,0001,1142,8877.0,1058.3205357900003,0.11922051771882397,Depth,18000
0600200010411,06,002,0001,0411,8901.0,3228.0618896100054,0.36266283446916137,Depth,18000
0600200011481,06,002,0001,1481,5028.0,230.85079978999985,0.04591304689538581,Depth,18000
0600200011068,06,002,0001,1068,12917.0,2008.4027854699993,0.1554852353851513,Depth,18000
0600200010708,06,002,0001,0708,7265.0,3279.7733627700018,0.45144850141362725,Depth,18000
0600200011458,06,002,0001,1458,3797.0,164.63903907,0.04336029472478272,Depth,18000
0600200010318,06,002,0001,0318,9111.0,2035.5320455799956,0.223414778353638,Depth,18000
0600200010680,06,002,0001,0680,6202.0,159.72738997999966,0.025754174456626838,Depth,18000
0600200010712,06,002,0001,0712,5270.0,602.658319659999,0.11435641739278919,Depth,18000
0600200010746,06,002,0001,0746,4575.0,405.42902082000074,0.08861836520655754,Depth,18000
0600200010750,06,002,0001,0750,7391.0,1147.2600599900052,0.15522392910161076,Depth,18000
0600200010765,06,002,0001,0765,6927.0,272.9773394399985,0.039407729094846036,Depth,18000
0600200010816,06,002,0001,0816,3923.0,464.88319300999956,0.11850196100178424,Depth,18000
0600200011123,06,002,0001,1123,3753.0,496.86404605999934,0.13239116601651993,Depth,18000
